type,category,subject,topic,input,output,difficulty,language,source,dataset_tag
qna,science,physics,momentum,What is the law of conservation of momentum?,The law of conservation of momentum states that the total momentum of a system remains constant if no external force acts on it. It explains why a gun recoils backward when a bullet is fired forward.,beginner,en,facts_yaml,facts
qna,science,physics,gravitation,What is the gravitational constant G?,"The gravitational constant G is the proportionality constant in Newton's law of gravitation, approximately 6.674 × 10⁻¹¹ N·m²/kg². Its small value shows that gravity is extremely weak between everyday objects.",intermediate,en,facts_yaml,facts
qna,science,physics,waves,"How are wave speed, frequency, and wavelength related?","Wave speed equals frequency multiplied by wavelength (v = fλ). For waves traveling at a fixed speed, a higher frequency means a shorter wavelength.",beginner,en,facts_yaml,facts
qna,science,physics,optics,What is the refractive index of a material?,The refractive index is the ratio of the speed of light in a vacuum to its speed in the material. Water has a refractive index of about 1.33 and diamond about 2.42; higher values mean light is slowed and bent more.,intermediate,en,facts_yaml,facts
qna,science,physics,optics,What is the difference between a real image and a virtual image?,"A real image forms where light rays actually converge and can be projected onto a screen, as in a camera. A virtual image forms where rays only appear to come from, such as the image behind a plane mirror, and cannot be projected.",intermediate,en,facts_yaml,facts
qna,science,physics,waves,What is the Compton effect?,The Compton effect is the increase in wavelength of X-rays or gamma rays when they scatter off electrons. It showed that photons carry momentum like particles.,advanced,en,facts_yaml,facts
qna,science,physics,matter,What is the difference between an intensive and an extensive property?,"An intensive property, such as temperature or density, does not depend on the amount of material. An extensive property, such as mass or volume, scales with the amount of material present.",beginner,en,facts_yaml,facts
qna,science,physics,electromagnetism,What are Maxwell's equations?,"Maxwell's equations are four equations that describe how electric and magnetic fields are generated by charges and currents and how they change over time. They unify electricity, magnetism, and light, and predict electromagnetic waves traveling at the speed of light.",advanced,en,facts_yaml,facts
qna,science,physics,electricity,What is electric potential energy?,Electric potential energy is the energy a charge has because of its position in an electric field. It is analogous to gravitational potential energy and changes when a charge moves against or with the field.,intermediate,en,facts_yaml,facts
qna,science,physics,mechanics,What is the normal force?,"The normal force is the support force a surface exerts on an object in contact with it, acting perpendicular to the surface. On a flat surface with no other vertical forces, it balances the object's weight.",intermediate,en,facts_yaml,facts
qna,science,physics,mechanics,What is tension in physics?,"Tension is the pulling force transmitted through a rope, cable, or string when it is pulled tight from opposite ends. It acts along the length of the rope and pulls equally on the objects at each end.",intermediate,en,facts_yaml,facts
qna,science,physics,kinematics,What does the slope of a velocity-time graph represent?,The slope of a velocity-time graph represents acceleration. The area under the graph represents the displacement over that time interval.,intermediate,en,facts_yaml,facts
qna,science,physics,kinematics,What does the slope of a distance-time graph represent?,"The slope of a distance-time graph represents speed. A steeper line means a faster speed, and a horizontal line means the object is at rest.",beginner,en,facts_yaml,facts
qna,science,physics,rotational_motion,Why does a spinning gyroscope resist changes to its orientation?,"A spinning gyroscope has a large angular momentum along its spin axis. Changing the direction of this angular momentum requires a torque, and an applied torque causes the axis to precess slowly rather than tip over.",advanced,en,facts_yaml,facts
qna,science,physics,fluids,What is the difference between laminar flow and turbulent flow?,"In laminar flow, a fluid moves in smooth parallel layers with little mixing. In turbulent flow, the motion is chaotic with swirling eddies; flow becomes turbulent at high speeds or low viscosity.",intermediate,en,facts_yaml,facts
qna,science,physics,fluids,Why do airplane wings generate lift?,"A wing is shaped and angled so that it deflects air downward and makes air flow faster over its upper surface, creating lower pressure above the wing than below it. The resulting pressure difference and downward deflection of air produce an upward lift force.",intermediate,en,facts_yaml,facts
qna,science,physics,thermodynamics,What is a heat engine?,"A heat engine is a device that converts heat into mechanical work by taking energy from a hot source, doing work, and rejecting leftover heat to a cold sink. Car engines and steam turbines are examples.",intermediate,en,facts_yaml,facts
